nucleus_id,nucleus_kind,center_sigma,center_rho,center_beta,anchor,topo_idx,perm,topo_label,perm_label,effective_signature,source_mode,point_id,patch_label,patch_source,center_nucleus_label,sigma,rho,beta,bounded_frac_ref,moving_frac_ref,pos_lyap_frac_ref,mle_mean_ref,mle_median_ref,mle_std_ref,mle_median_r5,mle_median_r10,mle_median_r20,mle_delta,mle_sign_stability,class_v3_3bis,all_bounded,all_moving,stable_under_renorm
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0021,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,102.35130799999999,2.5057520000000006,1.0,1.0,1.0,1.5888663448215392,1.6299798377729724,0.15978444720682006,1.529224485505157,1.6299798377729724,1.723055610781849,0.193831125276692,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0022,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,102.35130799999999,2.5343020000000003,1.0,1.0,1.0,1.628425095629645,1.5369117167692106,0.34617672788183496,1.5540266441419934,1.5369117167692106,1.5944084149181967,0.05749669814898617,0.0,CHAOS_STRONG,True,True,True
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0023,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,102.35130799999999,2.5628520000000004,1.0,1.0,1.0,1.2733583765504912,1.2360371332322004,0.2209732691417855,1.5233660616436766,1.2360371332322004,1.4586718164929025,0.28732892841147617,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0024,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,102.35130799999999,2.5914020000000004,1.0,1.0,0.875,0.5715927324981189,0.18733620314147492,0.7953781446892542,0.731379982742046,0.18733620314147492,0.14053454628098205,0.5908454364610639,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0025,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.055696000000003,102.35130799999999,2.619952,1.0,1.0,0.75,0.7668690422187947,0.801378835309059,0.7361657574528877,0.9383970432178113,0.801378835309059,0.06861898985200915,0.8697780533658022,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0026,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.35130799999999,2.5057520000000006,1.0,1.0,1.0,1.8208219536828685,1.8214669451588743,0.14827850548168944,1.7209533453620085,1.8214669451588743,1.8272974267735298,0.1063440814115213,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0027,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.35130799999999,2.5343020000000003,1.0,1.0,1.0,1.7304486343687326,1.7207569429377942,0.15238863239001682,1.6841768827158203,1.7207569429377942,1.702831142475327,0.03658006022197391,0.0,CHAOS_STRONG,True,True,True
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0028,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.35130799999999,2.5628520000000004,1.0,1.0,1.0,1.6462309188673743,1.6368306701188973,0.09445125547961288,1.6923268431749983,1.6368306701188973,1.5417438101262748,0.15058303304872345,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0029,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.35130799999999,2.5914020000000004,1.0,1.0,1.0,1.470622139846388,1.4942129423055301,0.15148458626170874,1.619846996496711,1.4942129423055301,1.439154998212735,0.18069199828397609,0.0,BORDER,True,True,False
CSV_TARGETED,targeted_csv,10.152396000000001,101.85130799999999,2.5628520000000004,C2a,41,"(0, 1, 2)",01E.02I.10E.12I.20I.21E,01E.02I.10E.12I.20I.21E,W01=+|W10=+|W12=-|W20W21=-,points_csv,P0030,B_CENTER_EMPIRICAL,empirical_mean_of_B,GLOBAL,10.104046000000002,101.35130799999999,2.619952,1.0,1.0,1.0,1.3111132951704954,1.2826761791504016,0.19508373151493602,1.3034462488036969,1.2826761791504016,1.3599338802481016,0.07725770109770003,0.0,CHAOS_STRONG,True,True,True
